time,problem_id,problem_rating_at_time,problem_rating_now,type,av_secs,seconds,after_first,user_rating,user_rating_change,correct,wrong_move,num_moves,is_mate,non_winning,user_rd,tags
2012-08-07 11:50:58+00,44357,1098.91,1063.26,Standard,64.6575,28,0,1186.84,-19.1988,0,1...Rfh5,2,true,false,71.6793,"Sacrifice:13,Attraction:13,Greco's Mate:12"
2012-08-07 11:50:27+00,73068,1014.04,903.61,Standard,56.3229,33,10,1206.04,7.95287,1,-,3,false,false,73.0556,"Coercion:16,Discovered Attack:13,Exposed King:7"
2012-08-07 11:49:52+00,18456,1116.98,1026.69,Standard,56.3957,21,1,1198.09,12.8512,1,-,2,false,false,74.4616,"Hanging Piece:12,Capturing Defender:4"
2012-08-07 11:49:27+00,47520,1108.32,1041.91,Standard,58.3712,17,1,1185.24,13.6452,1,-,2,true,false,76.077,"Vukovic Mate:23,Exposed King:10,Coercion:9"
2012-08-07 11:49:00+00,44332,1101.4,974.562,Standard,100.173,29,0,1171.59,14.6534,1,-,1,false,false,77.82,"Hanging Piece:12,Zwischenzug:7,Counting:6"
2012-08-07 11:48:25+00,46075,1112.93,1016.22,Standard,77.3087,17,0,1156.94,-21.6756,0,1...Qxd4,1,false,false,79.7117,"Hanging Piece:7,Overloading:6,Needs More Moves...:4,Zwischenzug:4,Needs More Moves...:3,Desperado:3,Needs More Moves...:2,Needs More Moves...:1,Needs More Moves...:1"
2012-08-07 11:48:06+00,4324,963.482,920.195,Standard,43.9742,21,0,1178.62,8.99217,1,-,1,false,false,81.7347,Hanging Piece:12
2012-08-06 08:20:15+00,99145,970.248,808.079,Standard,60.4817,8,1,1169.63,9.78666,1,-,2,false,false,82.2834,"Counting:9,Hanging Piece:6"
2012-08-06 08:19:59+00,64717,1385.32,1291.14,Standard,103.824,8,0,1159.84,-9.07238,0,1...Rxc5,2,false,false,83.9876,"Hanging Piece:23,Unsound Sacrifice:14,Counting:4,Sacrifice:1,Discovered Attack:1,Discovery:1,Passive Sacrifice:1"
2012-08-06 08:19:38+00,49024,1107.02,1022.82,Standard,35.5036,10,0,1168.91,-26.3379,0,1.Ne6,1,false,false,85.6679,"Fork:10,Needs More Moves...:9,Attraction:5,Sacrifice:3"
2012-08-06 08:19:15+00,26716,1205.46,1119.92,Standard,88.5447,13,0,1195.25,-23.167,0,1...Nxe3,2,false,false,88.1433,"Distraction:13,Weak Back Rank:13,Zwischenzug:6,Overloading:1"
2012-06-20 06:21:21+00,53922,1308.95,1295.66,Standard,110.505,4,0,1218.42,-2.62526,0,1.Bxg2,2,false,false,34.3,"Defensive Move:12,Unsound Sacrifice:11,Distraction:8,Zwischenzug:1"
2012-06-20 06:21:08+00,63066,1286.22,1145.54,Standard,62.1812,51,0,1221.05,-2.86944,0,-,2,false,false,34.3,"Discovered Attack:20,Sacrifice:14,Sacrifice:3,Discoverer Checks:3"
2012-06-20 06:20:15+00,48951,1014,916.598,Standard,44.0071,15,0,1223.92,1.6216,1,-,1,false,false,34.3,Hanging Piece:14
2012-06-20 06:19:40+00,96136,1154.61,1084.99,Standard,70.9995,75,0,1222.3,-4.19855,0,-,3,false,false,34.3,"Fork:12,Sacrifice:9,Attraction:9,Needs More Moves...:1"
2012-06-20 06:18:22+00,6514,1219.98,1101.53,Standard,90.6701,36,18,1226.5,3.45569,1,-,3,false,false,34.3,"Distraction:11,Zwischenzug:8,Exposed King:4,Coercion:2,Gain of Tempo:1,Removing the Guard:1"
2012-06-20 06:17:43+00,51219,1047.9,937.92,Standard,47.5029,23,0,1223.04,1.88446,1,-,1,false,false,34.3,Hanging Piece:16
2012-06-20 06:17:11+00,16528,1319.82,1251.64,Standard,90.749,535,0,1221.16,-2.54872,0,-,2,true,false,34.3,"X-Ray Attack:20,Kill Box Mate:11,Exposed King:9,Non-Promotion Advanced Pawn:3,X-Ray:3"
2012-06-20 06:08:13+00,29054,1051.59,964.577,Standard,43.8918,9,0,1223.71,1.90854,1,-,1,false,false,34.3,Hanging Piece:15
2012-06-20 06:07:15+00,61992,1123.09,1009.87,Standard,54.154,18,0,1221.8,-4.49522,0,1.Bxa6,2,false,false,34.3,"Fork:7,Hanging Piece:6,Skewer:4,Needs Different Opponent Move...:4,Pin:1,Clearance:1"
2012-06-20 06:06:54+00,62843,1079.32,1027.94,Standard,79.771,40,24,1226.3,2.11622,1,-,3,false,false,34.3,"Distraction:16,Distraction:3,Fork:1"
2012-06-20 06:06:11+00,47206,1060.07,946.049,Standard,68.3764,36,2,1224.18,1.98466,1,-,2,false,false,34.3985,"Fork:14,Distraction:10,Overloading:8,Sacrifice:5,Needs More Moves...:4,Removing the Guard:1"
2012-06-20 06:05:33+00,88069,1079.2,853.461,Standard,63.3234,11,1,1222.2,2.22868,1,-,2,false,false,34.9198,"Counting:13,Hanging Piece:9"
2012-06-20 06:05:19+00,62994,994.055,845.712,Standard,38.4329,11,1,1219.97,1.61303,1,-,2,false,false,35.455,Fork:11
2012-06-20 06:05:06+00,60719,970.553,765.451,Standard,38.5475,15,1,1218.36,1.50476,1,-,2,false,false,36.0038,"Counting:5,Pin:4,Capturing Defender:3,Diagonal Clearance:3,Relative Pin:3"
2012-06-20 06:04:48+00,60448,1075.85,926.74,Standard,64.4491,16,1,1216.86,2.4631,1,-,2,false,false,36.5664,Fork:10
2012-06-20 06:04:29+00,94216,1087.33,1025.75,Standard,59.1273,27,16,1214.4,2.68467,1,-,4,false,false,37.1431,"Needs More Moves...:13,Fork:11,Fork:1,Multiple Attack:1"
2012-06-20 06:03:37+00,31517,1004.54,894.369,Standard,26.9263,25,0,1211.72,1.98642,1,-,1,false,false,37.7335,"Hanging Piece:10,Needs More Moves...:9,Unsound Sacrifice:7,Advanced Pawn:3,Mate Threat:3"
2012-06-20 06:03:08+00,80365,1140.29,1141.88,Standard,64.7376,15,0,1209.73,3.53292,1,-,2,true,false,38.3391,"Exposed King:11,Coercion:7,Attraction:2"
2012-06-20 06:02:51+00,74736,998.528,835.989,Standard,65.2769,19,1,1206.2,2.11296,1,-,2,false,false,38.9599,"Fork:9,Weak Back Rank:7"
2012-06-20 06:02:26+00,89488,1052.49,953.933,Standard,30.6504,74,0,1204.09,-6.61838,0,1.Qxd6,1,true,false,39.5958,"Exposed King:9,Dovetail Mate:4"
2012-06-20 06:01:06+00,49719,978.471,773.299,Standard,55.5337,20,1,1210.71,2.01968,1,-,2,false,false,40.2461,"Fork:14,Discovered Attack:12,Distraction:10,Overloading:7,Clearance:5,Sacrifice:1"
2012-06-20 06:00:43+00,65332,1102.16,919.015,Standard,53.9028,29,0,1208.69,3.52211,1,-,2,false,false,40.9134,"Fork:11,Hanging Piece:6"
2012-06-20 06:00:10+00,48390,994.359,900,Standard,72.6195,76,12,1205.17,2.37552,1,-,3,true,false,41.5966,"Exposed King:10,Hook Mate:10,Coercion:6"
2012-06-20 05:58:51+00,79042,1005.17,893.579,Standard,60.5369,32,11,1202.79,2.60241,1,-,2,false,false,42.2953,"X-Ray Attack:10,Hanging Piece:8,Unsound Sacrifice:8,Defensive Move:8,X-Ray:1"
2012-06-20 05:58:06+00,32072,1003.37,914.253,Standard,44.9372,10,1,1200.19,2.70064,1,-,2,false,false,43.0115,"Pin:6,Weak Back Rank:5,Clearance:4,Exposed King:3"
2012-06-20 05:57:53+00,79255,1101.36,983.108,Standard,49.2579,14,1,1197.49,4.18406,1,-,2,false,false,43.7454,"Counting:15,Hanging Piece:4"
2012-06-20 05:57:36+00,12065,1061.06,969.75,Standard,47.3963,25,0,1193.31,3.77573,1,-,1,true,false,44.4966,Exposed King:5
2012-06-20 05:56:55+00,46189,1017.72,901.776,Standard,57.9962,17,0,1189.53,-8.93874,0,1...Qa5,2,false,false,45.265,"Fork:14,Pin:12,Discovered Attack:8,Royal Fork:5,Absolute Pin:4,Discovery:2,Multiple Attack:2"
2012-06-20 05:56:34+00,45579,1063.57,935.575,Standard,66.4284,27,4,1198.47,4.00243,1,-,2,true,false,46.0519,"Exposed King:6,Dovetail Mate:2"
2012-06-20 05:55:59+00,18346,953.605,761.037,Standard,32.3513,83,0,1194.47,-10.5147,0,1...Qxa2,2,false,false,46.8569,"Distraction:8,Sacrifice:5,Capturing Defender:1"
2012-06-20 05:54:33+00,59682,1052.92,934.825,Standard,79.0239,26,4,1204.98,4.00577,1,-,2,false,false,47.6798,"Pin:10,Needs Different Opponent Move...:7,Distraction:4"
2012-06-20 05:54:01+00,30431,1181.24,1098.82,Standard,63.2155,68,3,1200.97,6.64833,1,-,2,false,false,48.5227,"Fork:10,Mate Threat:7,Exposed King:6,Interference:5,Damiano's Bishop Mate:1,Queen and Knight Mate:1"
2012-06-20 05:52:42+00,47647,1209.39,1136.98,Standard,79.7412,66,0,1194.32,-6.98398,0,-,2,true,false,49.3843,"Sacrifice:17,Opera Mate:12,Clearance:9,Back Rank Mate:4"
2012-06-20 05:30:14+00,64432,1150.73,1082.32,Standard,57.6371,25,3,1201.3,6.46537,1,-,3,false,false,50.2436,"Skewer:21,Coercion:11,Avoiding Perpetual:3,Exposed King:2,Interference:1,Skewer:1,Removing the Guard:1,Skewer of King:1"
2012-06-20 05:29:46+00,28477,999.442,912.691,Standard,36.2896,13,1,1194.83,3.84234,1,-,2,false,false,51.1456,Fork:9
2012-06-20 05:29:30+00,61632,1176.87,1116.55,Standard,40.1582,11,1,1190.99,7.7861,1,-,2,true,false,52.0684,"Capturing Defender:12,Sacrifice:7,Capturing Defender:3,Exchange Sacrifice:3"
2012-06-20 05:29:16+00,6675,1213.67,1171,Standard,58.7342,50,1,1183.2,9.14785,1,-,2,false,false,53.0122,"Pin:14,Fork:10"
2012-06-20 05:28:23+00,44223,958.77,814.441,Standard,44.6926,29,0,1174.05,3.92094,1,-,1,false,false,53.9767,"Hanging Piece:11,Unsound Sacrifice:3"
2012-06-20 05:27:47+00,62286,963.64,848.702,Standard,59.452,53,1,1170.13,4.22709,1,-,2,true,false,54.9633,"Pawn Mate:12,Exposed King:10"
2012-06-20 05:26:52+00,23845,1327.58,1272.16,Standard,75.5355,39,3,1165.9,13.4526,1,-,2,true,false,55.9718,"Sacrifice:18,Attraction:17,Pin:14,Lolli's Mate:11,Exposed King:8,Non-Promotion Advanced Pawn:4,Absolute Pin:4,Sacrifice:3,Attraction:3"
2012-06-20 05:26:09+00,57001,1078.05,918.105,Standard,41.9776,16,1,1152.45,7.67643,1,-,2,false,false,57.0031,"X-Ray Attack:18,Counting:10,Under-protected Piece:3,X-Ray:3"
2012-06-20 05:25:36+00,71038,1180.59,1096.79,Standard,71.4722,130,0,1144.77,-9.05364,0,1...Rga8,3,true,false,58.0576,"Back Rank Mate:24,X-Ray Attack:23,Sacrifice:12,Attraction:6,X-Ray:4,Sacrifice:3,Edge Mate:1,X-Ray Defense:1"
2012-06-20 05:23:23+00,43682,1083.26,1078.39,Standard,48.2252,26,2,1153.82,8.37157,1,-,2,false,false,59.1341,"Hanging Piece:13,Unsound Sacrifice:10,Zwischenzug:8,Desperado:7,Defensive Move:6"
2012-06-20 05:22:53+00,61279,1027.79,958.102,Standard,94.3431,23,12,1145.45,7.31931,1,-,3,false,false,60.2361,"Distraction:13,Fork:9,Overloading:8,Pin:7,Attraction:4,Needs Different Opponent Move...:2"
2012-06-20 05:21:56+00,95944,1026.89,935.889,Standard,62.1096,77,0,1138.13,-14.7632,0,-,3,false,false,61.3621,"Fork:11,Sacrifice:10,Distraction:9,Clearance:5,Mate Threat:2,Removing the Guard:2"
2012-06-20 05:20:21+00,47819,1138.68,1064.72,Standard,93.4259,66,49,1152.89,-12.1761,0,2.Qxf5,3,false,false,62.5125,"Pin:12,Mate Threat:10,Needs Different Opponent Move...:6,Coercion:1"
2012-06-20 05:19:12+00,37210,932.793,799.049,Standard,65.2605,21,1,1165.07,5.05619,1,-,2,false,false,63.6886,"Discovered Attack:12,Sacrifice:8"
2012-06-20 05:18:49+00,71914,889.542,891.968,Standard,51.0661,15,6,1160.01,4.39498,1,-,3,false,false,64.8911,"Fork:12,Unsound Sacrifice:8,Hanging Piece:5,Multiple Attack:1"
2012-06-20 05:18:31+00,46728,864.529,771.032,Standard,25.9277,11,4,1155.61,4.13389,1,-,2,false,false,66.12,"Discovered Attack:11,Sacrifice:4"
2012-06-20 05:18:17+00,46242,953.945,813.371,Standard,25.7446,9,0,1151.48,6.60458,1,-,1,false,false,67.3759,"Hanging Piece:11,Needs More Moves...:7,Interference:2"
2012-06-20 05:18:05+00,11108,957.003,779.988,Standard,45.0116,31,1,1144.88,7.15091,1,-,2,false,false,68.6592,"Unsound Sacrifice:6,Hanging Piece:1"
2012-06-20 05:17:32+00,29628,1116.88,988.568,Standard,37.7966,8,1,1137.73,13.789,1,-,2,false,false,69.9701,"Discovered Attack:16,Hanging Piece:4,Advanced Pawn:2"
2012-06-20 05:17:22+00,30437,948.093,835.122,Standard,43.7056,13,0,1123.94,8.12468,1,-,1,false,false,71.3412,"Unsound Sacrifice:9,Hanging Piece:8,Needs More Moves...:7,Fork:1"
2012-06-20 05:16:47+00,18584,1054.2,934.362,Standard,28.0964,18,1,1115.82,13.0905,1,-,2,true,false,72.7102,"Discovered Attack:13,Advanced Pawn:3,Needs Different Opponent Move...:3"
2012-05-24 14:39:56+00,11400,1039.83,894.313,Standard,77.2347,8484,0,1102.73,-5.26145,0,-,2,false,false,38.6151,"Fork:10,Exposed King:6"
2012-05-24 12:18:29+00,10432,1153.71,992.625,Standard,69.7651,35,18,1107.99,5.16215,1,-,2,false,false,39.0536,"Hanging Piece:13,Pin:9,Counting:7,Zwischenzug:6,Mate Threat:6"
2012-05-24 00:12:51+00,61061,1041.55,976.382,Standard,51.4251,18,0,1102.83,-5.27062,0,1...Bxb3,2,false,false,38.7215,"Unsound Sacrifice:9,Hanging Piece:7,Capturing Defender:4,Counting:1"
2012-05-24 00:12:27+00,59681,938.129,832.204,Standard,47.4142,21,0,1108.1,-6.73271,0,1.Nc7,1,true,false,39.3516,"Vukovic Mate:16,Exposed King:10"
2012-05-22 00:12:01+00,47030,967.258,878.203,Standard,67.3021,60,0,1114.83,-5.4397,0,-,1,false,false,36.0227,"Hanging Piece:12,Unsound Sacrifice:9"
2012-05-20 22:27:13+00,61103,897.742,796.906,Standard,32.5364,19,0,1120.27,-5.50769,0,1...Qa4,2,false,false,34.3,"Distraction:11,Overloading:5,Attraction:2,Removing the Guard:2,Sacrifice:1"
2012-05-20 22:26:50+00,45482,972.474,938.917,Standard,51.6291,16,0,1125.78,-4.9794,0,1.Kb3,2,true,false,34.3,Exposed King:9
2012-05-20 22:26:26+00,78946,1198.22,1071.33,Standard,74.9683,19,0,1130.76,-2.8471,0,1.Bxb7,3,false,false,34.3,"Pin:18,Attraction:13,Sacrifice:10,Unsound Sacrifice:4,Exposed King:2,Absolute Pin:1,Exchange Sacrifice:1"
2012-05-20 22:26:05+00,44716,950.306,845.373,Standard,66.2102,5,0,1133.61,1.82033,1,-,1,false,false,34.3,Hanging Piece:13
2012-05-20 22:25:56+00,47008,1115.44,955.7,Standard,36.6635,6,0,1131.79,-3.68607,0,1...Qxd6,1,false,false,34.3,"Hanging Piece:10,Unsound Sacrifice:5"
2012-05-20 22:25:47+00,78253,938.253,791.351,Standard,54.4725,93,13,1135.48,1.71436,1,-,3,false,false,34.3,"Fork:7,Defensive Move:5,Multiple Attack:1"
2012-05-20 22:24:13+00,64946,985.014,853.451,Standard,45.7098,15,9,1133.77,2.10101,1,-,2,false,false,34.3,"Distraction:12,Distraction:3,Exposed King:3"
2012-05-20 22:23:55+00,61468,1011.33,898.782,Standard,60.1566,16,5,1131.67,2.3493,1,-,3,true,false,34.3,"Kill Box Mate:21,Coercion:11,Exposed King:8"
2012-05-20 22:23:37+00,51558,973.731,851.167,Standard,30.5932,12,1,1129.32,2.04365,1,-,2,true,false,34.3,"Back Rank Mate:9,Hanging Piece:6,Weak Back Rank:6,Exposed King:4"
2012-05-20 22:23:04+00,45461,943.789,884.165,Standard,61.8856,39,0,1127.28,-5.22197,0,-,1,false,false,34.3,"Mate Threat:11,Sacrifice:10,Exposed King:6"
2012-05-20 22:22:24+00,93919,929.371,539.954,Standard,57.4257,15,7,1132.5,1.67081,1,-,2,false,false,34.3,"Hanging Piece:13,Defensive Move:11,Mate Threat:6,Unsound Sacrifice:1"
2012-05-20 22:22:06+00,46310,993.011,929.326,Standard,69.6812,34,22,1130.83,2.19478,1,-,3,true,false,34.3,"Exposed King:7,Needs Different Opponent Move...:5,Coercion:4"
2012-05-20 22:21:28+00,31696,916.984,769.118,Standard,54.5532,5,0,1128.64,-5.43204,0,1...Rxe5,1,false,false,34.3,"Pin:10,Counting:5,Relative Pin:4,Under-protected Piece:3,Gain of Tempo:3"
2012-05-20 22:21:20+00,48133,817.361,651.88,Standard,34.3704,8,1,1134.07,0.981561,1,-,2,true,false,34.3,"Exposed King:5,Damiano's Bishop Mate:4"
2012-05-20 22:21:09+00,31624,995.309,845.69,Standard,56.213,12,1,1133.09,2.19531,1,-,2,false,false,34.3,"Counting:6,Hanging Piece:4,Desperado:2"
2012-05-20 22:20:55+00,48633,1019.13,987.342,Standard,43.3408,82,1,1130.89,2.42742,1,-,2,false,false,34.3,"Hanging Piece:9,Counting:6"
2012-05-20 22:19:31+00,59098,949.198,711.763,Standard,47.6207,12,0,1128.46,1.85191,1,-,1,false,false,34.3,"Hanging Piece:10,Weak Back Rank:4,Distraction:2,Unsound Sacrifice:1"
2012-05-20 22:19:14+00,43676,834.611,750.577,Standard,48.1812,109,0,1126.61,-5.93195,0,-,2,true,false,34.3,"Anastasia's Mate:13,Exposed King:4"
2012-05-20 22:17:22+00,21062,940.085,841.871,Standard,26.8821,11,0,1132.54,1.75024,1,-,1,true,false,34.3,"Back Rank Mate:7,Exposed King:5"
2012-05-20 22:17:07+00,27992,1035.98,914.192,Standard,59.5752,23,0,1130.79,-4.45722,0,1...Qxf4,2,false,false,34.3,"Skewer:10,Mate Threat:4,Defensive Move:3"
2012-05-20 22:16:40+00,49550,1047.6,953.964,Standard,51.7968,19,1,1135.25,2.70373,1,-,2,true,false,34.6322,"Sacrifice:9,Lawnmower Mate:7,Clearance:5,Attraction:3"
2012-05-20 12:46:59+00,41731,895.408,722.573,Standard,41.8206,10,1,1132.55,1.43454,1,-,2,false,false,34.3,"Skewer:12,Skewer:1,Skewer of King:1,Win the Exchange:1"
2012-05-20 12:46:46+00,53074,723.943,513.674,Standard,34.6631,7,0,1131.12,0.618854,1,-,1,false,false,34.3,Hanging Piece:7
2012-05-20 12:46:37+00,46362,944.915,881.155,Standard,72.1386,14,2,1130.5,1.80254,1,-,2,false,false,34.3,"Overloading:9,Distraction:4"
2012-05-20 12:46:22+00,55688,968.547,798.106,Standard,46.1351,24,0,1128.7,2.00563,1,-,1,false,false,34.3,"Pin:13,Hanging Piece:5"
2012-05-20 12:45:56+00,8656,982.367,921.363,Standard,25.7592,8,1,1126.69,2.1388,1,-,2,true,false,34.3,"Discovered Attack:9,Needs Different Opponent Move...:3,Needs Different Opponent Move...:2"
2012-05-20 12:45:46+00,50103,1042.9,953.964,Standard,71.803,27,1,1124.55,2.70948,1,-,2,true,false,34.3,"Sacrifice:8,Clearance:5,Attraction:5,Exposed King:4,Anastasia's Mate:1"
2012-05-20 12:45:17+00,53097,1168.54,1037.74,Standard,28.8664,24,0,1121.84,3.99168,1,-,2,false,false,34.3,Fork:11
2012-05-20 12:44:50+00,59783,960.758,860.945,Standard,39.8037,28,0,1117.85,2.03103,1,-,1,true,false,34.3,"Pawn Mate:16,Exposed King:11"
2012-05-20 12:44:20+00,79623,874.643,772.877,Standard,34.419,14,0,1115.82,1.4083,1,-,1,true,false,34.3,Exposed King:6
2012-05-20 12:44:01+00,61773,1122.29,1086.31,Standard,70.8111,24,0,1114.41,-3.44175,0,1...Rh5,2,true,false,34.3,"Sacrifice:16,Clearance:13,Greco's Mate:10,Demolition Sacrifice:3,Attraction:3,Sacrifice:3,File Clearance:3"
2012-05-20 12:43:33+00,54391,1115.37,967.287,Standard,55.7478,21,0,1117.85,-3.54673,0,1.Nfe6,1,false,false,34.3,"Needs More Moves...:13,Hanging Piece:11,Counting:11"
2012-05-20 12:43:05+00,57739,1134.9,1070.26,Standard,48.0487,30,0,1121.4,-3.38509,0,1.Rg7,2,true,false,34.3,"Lawnmower Mate:14,Pin:10,Distraction:9,Exposed King:9,Coercion:9"
2012-05-20 12:42:33+00,40468,1012.66,913.237,Standard,57.5963,39,9,1124.79,2.42379,1,-,2,true,false,34.3,"Dovetail Mate:12,Exposed King:4,Threading the Needle Mate:1"
2012-05-20 12:41:52+00,27322,901.556,835.651,Standard,45.2857,11,0,1122.37,1.54471,1,-,1,true,false,34.3,Exposed King:6
2012-05-20 12:41:38+00,49847,1001.4,860.304,Standard,75.3277,17,1,1120.83,2.35763,1,-,2,false,false,34.3,"Hanging Piece:7,Counting:4,Unpinning:3"
2012-05-20 12:41:18+00,48379,1048.3,906.572,Standard,45.5865,8,0,1118.47,2.82046,1,-,1,false,false,34.3,"Sacrifice:6,Weak Back Rank:6,Mate Threat:5"
2012-05-20 12:41:08+00,48202,1046.83,957.263,Standard,33.4015,11,0,1115.65,2.83349,1,-,1,false,false,34.3,Hanging Piece:10
2012-05-20 12:40:52+00,27467,1062.65,1060.83,Standard,57.374,25,0,1112.82,-4.02557,0,1.Bf7,2,true,false,34.3,"Clearance:15,Sacrifice:12,Greco's Mate:8,Coercion:2"
2012-05-20 12:40:25+00,23790,838.272,697.702,Standard,47.6301,45,0,1116.85,1.18166,1,-,1,false,false,34.3,Hanging Piece:13
2012-05-20 12:39:38+00,95070,897.946,790.683,Standard,28.3751,7,0,1115.67,1.56629,1,-,1,true,false,34.3,"Exposed King:7,Distraction:1"
2012-05-20 12:39:28+00,59114,989.307,910.134,Standard,64.6008,35,24,1114.1,2.30942,1,-,3,true,false,34.3,"Triangle Mate:21,Exposed King:7,Coercion:5,Arabian Mate:1,Semi-Open File:1,Semi-Open File:1,Semi-Open File:1"
2012-05-20 12:38:48+00,65396,946.619,838.308,Standard,57.3723,5,0,1111.79,-5.07732,0,1...Qxf2,2,false,false,34.3,"Discovered Attack:8,Sacrifice:4,Sacrifice:3,Discoverer Checks:3,Clearance:1"
2012-05-20 12:38:42+00,79509,1008.94,931.552,Standard,21.978,14,0,1116.87,2.46234,1,-,1,true,false,34.3,"Exposed King:7,Arabian Mate:3"
2012-05-20 12:38:26+00,94931,985.693,833.215,Standard,49.5718,22,7,1114.41,2.27455,1,-,2,false,false,34.3,"X-Ray Attack:8,Counting:7,Under-protected Piece:3,X-Ray:3,Hanging Piece:1"
2012-05-20 12:38:00+00,60044,1079.53,987.98,Standard,72.4135,20,0,1112.14,-3.85053,0,1...cxd5,1,false,false,34.3,"Capturing Defender:13,Removing the Guard:1"
2012-05-20 12:37:38+00,14152,969.249,914.103,Standard,50.865,44,0,1115.99,2.11805,1,-,1,false,false,34.3,Hanging Piece:11
2012-05-20 12:36:52+00,4206,1019.1,895.217,Standard,50.2514,7,1,1113.87,2.58479,1,-,2,false,false,34.3,"Discovered Attack:9,Sacrifice:7,Desperado:1"
2012-05-20 12:36:39+00,30628,1115.26,1002.05,Standard,60.649,35,21,1111.29,-3.481,0,2.Rh4,3,true,false,34.3,"Exposed King:10,Clearance:7,Attraction:7,Lawnmower Mate:7,Sacrifice:5,File Clearance:1"
2012-05-20 12:36:01+00,27060,875.247,749.52,Standard,44.1059,15,1,1114.77,1.41903,1,-,2,false,false,34.3,"Fork:8,Capturing Defender:1"
2012-05-20 12:35:41+00,73339,919.687,754.848,Standard,75.2451,61,22,1113.35,1.74103,1,-,3,false,false,34.3,"Fork:12,Needs Different Opponent Move...:9,Counting:5"
2012-05-20 12:34:38+00,54365,1039.52,915.983,Standard,37.5102,18,0,1111.61,2.80186,1,-,1,false,false,34.3,"Mate Threat:10,Needs More Moves...:9,Hanging Piece:8,Distraction:8,Unsound Sacrifice:8"
2012-05-20 12:34:17+00,65476,883.501,736.7,Standard,33.9244,10,1,1108.81,1.5578,1,-,2,false,false,34.7945,"Fork:7,Discovered Attack:1,Counting:1"
2012-05-20 01:12:47+00,52043,1125.55,944.845,Standard,82.6609,36,5,1107.25,3.70626,1,-,2,false,false,34.3,"Discovered Attack:16,Counting:10,Sacrifice:7,Needs More Moves...:7,Skewer:6,Clearance:5,Hanging Piece:3"
2012-05-20 01:12:08+00,49398,994.172,907.055,Standard,51.6426,12,1,1103.54,2.44913,1,-,2,false,false,34.3,"Capturing Defender:12,Zwischenzug:5,Counting:4"
2012-05-20 01:11:54+00,54681,1003.57,908.769,Standard,62.8276,15,0,1101.09,2.55907,1,-,1,false,false,34.3,Hanging Piece:12
2012-05-20 01:11:35+00,29647,1025.01,899.586,Standard,37.9761,8,0,1098.53,-4.25461,0,1...Bh3,2,false,false,34.3,"Discovered Attack:10,Discovered Check:3"
2012-05-20 01:11:25+00,21309,1012.66,847.176,Standard,41.9529,5,1,1102.78,2.62855,1,-,2,false,false,34.3,"Discovered Attack:9,Sacrifice:5"
2012-05-20 01:11:17+00,91120,919.77,798.367,Standard,35.2716,4,0,1100.15,1.84303,1,-,2,false,false,34.3,Fork:7
2012-05-20 01:11:10+00,95947,966.448,708.224,Standard,55.4229,21,2,1098.31,2.24684,1,-,2,false,false,34.3,"Advanced Pawn:6,Attraction:2"
2012-05-20 01:10:46+00,78687,995.371,843.809,Standard,36.8591,18,2,1096.06,2.52941,1,-,2,false,false,34.3,"Defensive Move:7,Unsound Sacrifice:6"
2012-05-20 01:10:25+00,64590,1052.24,910.67,Standard,117.621,21,12,1093.53,3.10488,1,-,4,true,false,34.3,"Clearance:9,Exposed King:7,X-Ray Attack:5,Coercion:5,X-Ray:3"
2012-05-20 01:10:03+00,89881,874.034,796.194,Standard,33.6679,7,0,1090.43,1.57561,1,-,1,true,false,34.3,"Exposed King:8,Damiano's Bishop Mate:4"
2012-05-20 01:09:53+00,59701,956.05,865.015,Standard,39.8834,22,0,1088.85,2.23843,1,-,1,true,false,34.3,Exposed King:8
2012-05-20 01:09:27+00,56181,1046.43,970.662,Standard,42.9305,14,0,1086.61,-3.92618,0,1...Rxe5,1,false,false,34.3,"Pin:8,Weak Back Rank:4,Mate Threat:4,Sacrifice:2"
2012-05-20 01:09:10+00,50257,1125.78,1023.59,Standard,61.0016,7,0,1090.54,-3.16611,0,1.Nf4,2,true,false,34.3,"Exposed King:9,Coercion:8"
2012-05-20 01:09:00+00,19797,972.99,983.58,Standard,28.4169,3,0,1093.71,2.34613,1,-,1,true,false,34.3,Exposed King:7
2012-05-20 01:08:55+00,24879,866.062,761.791,Standard,43.1019,8,0,1091.36,1.51387,1,-,1,false,false,34.3,"Hanging Piece:6,Unsound Sacrifice:5"
2012-05-20 01:08:45+00,51789,881.081,710.583,Standard,41.0495,20,1,1089.85,1.62982,1,-,2,false,false,34.3,Fork:10
